Cases,Deaths,Vaccination Rate,Population,Median Age,Household Income,Heart Disease,Stroke,Party,County,State,Cases per Capita,Deaths per Capita
138901,1297.0,75.1,703619.0,38.2,86244.0,242.7,57.2,DEMOCRAT,Lake,Illinois,0.19740939343593622,0.0018433271415354048
103192,1653.0,54.6,486849.0,38.7,54249.0,380.5,77.8,DEMOCRAT,Lake,Indiana,0.21195894414900718,0.003395303266515901
1664,33.0,60.1,11763.0,52.7,34631.0,336.6,87.6,REPUBLICAN,Lake,Michigan,0.14146051177420726,0.0028054067839836778
1823,26.0,65.8,10569.0,50.4,59516.0,243.5,78.3,DEMOCRAT,Lake,Minnesota,0.17248557100955625,0.0024600246002460025
5784,91.0,55.2,29774.0,42.3,45488.0,297.6,59.6,REPUBLICAN,Lake,Montana,0.1942634513333781,0.003056357896151004
47837,646.0,64.0,230052.0,43.7,63475.0,355.2,70.0,REPUBLICAN,Lake,Ohio,0.207939944012658,0.0028080607862570202
1225,23.0,38.8,7843.0,49.1,36627.0,276.3,75.8,REPUBLICAN,Lake,Oregon,0.15619023332908327,0.002932551319648094
2258,26.0,49.1,12574.0,43.2,59232.0,329.2,70.1,REPUBLICAN,Lake,South Dakota,0.17957690472403373,0.002067758867504374
2489,34.0,34.2,7526.0,40.2,34966.0,556.9,89.0,REPUBLICAN,Lake,Tennessee,0.33072017007706617,0.00451767207015679
3222,60.0,42.9,13933.0,44.5,36756.0,422.4,101.1,REPUBLICAN,Lamar,Alabama,0.23124955142467524,0.0043063231177779375
4624,105.0,34.0,18513.0,37.5,41464.0,387.3,94.7,REPUBLICAN,Lamar,Georgia,0.2497704315886134,0.005671690163668773
15597,143.0,58.0,61223.0,35.4,58188.0,369.8,68.8,REPUBLICAN,Lamar,Mississippi,0.2547571990918446,0.00233572350260523
11877,231.0,38.9,49532.0,40.8,43562.0,470.4,89.8,REPUBLICAN,Lamar,Texas,0.23978438181377695,0.004663651780667044
4163,103.0,42.0,13262.0,36.0,43396.0,395.3,79.6,REPUBLICAN,Lamb,Texas,0.3139043884783592,0.007766551048107375
3092,12.0,61.9,25268.0,40.9,60365.0,263.1,53.4,DEMOCRAT,Lamoille,Vermont,0.12236821275922115,0.0004749089757796422
5033,75.0,45.9,20640.0,42.2,58194.0,299.0,74.1,REPUBLICAN,Lampasas,Texas,0.2438468992248062,0.003633720930232558
69757,386.0,65.1,310094.0,33.3,58009.0,271.1,66.0,DEMOCRAT,Lancaster,Nebraska,0.2249543686753049,0.001244783839738918
115670,1715.0,59.1,538347.0,38.6,63823.0,286.3,75.0,REPUBLICAN,Lancaster,Pennsylvania,0.2148614183788523,0.0031856776391435263
22702,255.0,44.5,89546.0,42.0,55223.0,326.4,70.3,REPUBLICAN,Lancaster,South Carolina,0.2535233287919058,0.0028476983896544793
1643,24.0,59.6,10804.0,56.7,50739.0,374.0,96.5,REPUBLICAN,Lancaster,Virginia,0.15207330618289522,0.0022213994816734544
984,16.0,39.1,5746.0,37.2,93583.0,374.9,69.7,REPUBLICAN,Lander,Nevada,0.1712495649147233,0.0027845457709711106
282,10.0,41.8,1642.0,41.2,51719.0,244.2,45.5,REPUBLICAN,Lane,Kansas,0.17174177831912302,0.0060901339829476245
48058,402.0,66.3,368882.0,39.4,49958.0,256.7,78.7,DEMOCRAT,Lane,Oregon,0.13028014378581768,0.0010897793874463922
4948,70.0,52.9,19164.0,48.2,46557.0,318.8,64.4,REPUBLICAN,Langlade,Wisconsin,0.25819244416614484,0.0036526821122938842
2174,18.0,26.3,10366.0,35.4,39104.0,359.9,85.4,REPUBLICAN,Lanier,Georgia,0.20972409801273395,0.001736446073702489
19799,383.0,46.4,88202.0,43.9,58952.0,394.6,86.8,REPUBLICAN,Lapeer,Michigan,0.2244733679508401,0.004342305163148228
24008,250.0,54.7,97692.0,36.9,64220.0,274.1,67.6,REPUBLICAN,Laramie,Wyoming,0.24575195512426812,0.0025590631781517424
67741,427.0,66.7,338161.0,35.9,67664.0,224.1,68.9,DEMOCRAT,Larimer,Colorado,0.2003217402361597,0.0012627121400752895
3301,61.0,42.7,14156.0,40.8,41779.0,346.5,81.8,REPUBLICAN,Larue,Kentucky,0.2331873410567957,0.00430912687199774
3087,37.0,60.4,14179.0,46.1,41945.0,269.3,59.8,REPUBLICAN,Las Animas,Colorado,0.2177163410677763,0.002609492912053036
9664,61.0,36.7,31185.0,36.0,56362.0,339.9,73.5,REPUBLICAN,Lassen,California,0.30989257655924324,0.0019560686227352896
6124,43.0,57.3,39239.0,28.3,45466.0,209.5,74.9,DEMOCRAT,Latah,Idaho,0.15606921685058234,0.0010958485180560158
1969,31.0,33.3,10495.0,41.3,42363.0,520.7,82.1,REPUBLICAN,Latimer,Oklahoma,0.18761314911862792,0.0029537875178656504
21126,329.0,45.2,92585.0,41.4,46265.0,374.4,91.0,REPUBLICAN,Lauderdale,Alabama,0.22817951071987902,0.003553491386293676
17175,326.0,49.9,77323.0,37.8,41704.0,513.5,112.6,REPUBLICAN,Lauderdale,Mississippi,0.22212019709530154,0.0042160805969763205
6938,83.0,36.5,26297.0,38.2,37915.0,540.7,83.5,REPUBLICAN,Lauderdale,Tennessee,0.2638323763166901,0.0031562535650454427
15984,189.0,39.6,60180.0,39.6,39230.0,449.2,83.2,REPUBLICAN,Laurel,Kentucky,0.26560319042871383,0.003140578265204387
13180,268.0,45.3,47418.0,38.3,37369.0,457.5,91.7,REPUBLICAN,Laurens,Georgia,0.27795351976042854,0.005651862162048167
17143,251.0,37.7,66710.0,41.1,41578.0,350.1,99.5,REPUBLICAN,Laurens,South Carolina,0.2569779643231899,0.0037625543396792084
3991,104.0,40.7,19941.0,43.5,53021.0,353.7,67.6,REPUBLICAN,Lavaca,Texas,0.20014041422195478,0.005215385386891329
6648,140.0,46.2,33171.0,42.2,44515.0,463.2,92.7,REPUBLICAN,Lawrence,Alabama,0.20041602604684816,0.004220554098459498
4665,65.0,45.6,16669.0,41.1,38528.0,444.7,79.7,REPUBLICAN,Lawrence,Arkansas,0.2798608194852721,0.0038994540764293
5060,49.0,41.3,16189.0,41.0,45654.0,350.4,77.3,REPUBLICAN,Lawrence,Illinois,0.312557909691766,0.003026746556303663
10887,229.0,48.4,45619.0,42.8,52092.0,327.6,78.9,REPUBLICAN,Lawrence,Indiana,0.23865056226572262,0.005019838225300862
3786,53.0,47.1,15783.0,41.1,31813.0,430.4,97.8,REPUBLICAN,Lawrence,Kentucky,0.23987835012355066,0.0033580434644871066
3199,45.0,53.8,12630.0,40.3,42290.0,518.5,98.7,REPUBLICAN,Lawrence,Mississippi,0.25328582739509103,0.0035629453681710215
7163,143.0,37.1,38133.0,39.6,43373.0,426.7,76.9,REPUBLICAN,Lawrence,Missouri,0.1878425510712506,0.003750032780006818
15885,196.0,48.2,60622.0,41.6,44372.0,429.0,101.6,REPUBLICAN,Lawrence,Ohio,0.26203358516710107,0.00323314968163373
18011,377.0,52.7,87382.0,45.1,48860.0,394.9,72.3,REPUBLICAN,Lawrence,Pennsylvania,0.2061179647982422,0.004314389691240759
6150,79.0,56.0,25234.0,41.9,52245.0,257.8,56.9,REPUBLICAN,Lawrence,South Dakota,0.24371879210588887,0.003130696679083776
12472,166.0,35.8,42937.0,39.4,41553.0,448.9,97.6,REPUBLICAN,Lawrence,Tennessee,0.2904720870112025,0.003866129445466614
10815,98.0,37.9,49909.0,39.4,39769.0,547.3,90.4,REPUBLICAN,Le Flore,Oklahoma,0.21669438377847683,0.0019635737041415378
5900,47.0,47.7,27983.0,41.2,67451.0,250.8,62.6,REPUBLICAN,Le Sueur,Minnesota,0.21084229710895902,0.001679591180359504
19101,305.0,42.7,70126.0,31.7,59797.0,418.2,79.2,REPUBLICAN,Lea,New Mexico,0.27238114251490175,0.0043493140917776575
5589,95.0,46.9,22870.0,36.6,33482.0,388.8,110.6,REPUBLICAN,Leake,Mississippi,0.24438128552689112,0.004153913423699169
17672,162.0,57.8,80042.0,37.6,71184.0,321.8,57.0,REPUBLICAN,Leavenworth,Kansas,0.22078408835361435,0.002023937432847755
35108,459.0,54.1,138674.0,41.2,59114.0,356.2,69.5,REPUBLICAN,Lebanon,Pennsylvania,0.25316930354644707,0.0033099211099413012
34631,275.0,39.0,159287.0,31.4,48056.0,317.0,90.9,REPUBLICAN,Lee,Alabama,0.2174125948759158,0.0017264434636850466
2776,55.0,32.5,9398.0,41.8,28367.0,421.7,75.3,DEMOCRAT,Lee,Arkansas,0.29538199616939775,0.005852309001915301
175773,1901.0,60.5,718679.0,48.1,54691.0,214.1,51.2,REPUBLICAN,Lee,Florida,0.24457789917334444,0.0026451308581439
6600,92.0,45.0,29348.0,37.2,65420.0,382.7,100.7,REPUBLICAN,Lee,Georgia,0.22488755622188905,0.003134796238244514
8120,113.0,59.0,34527.0,43.4,57901.0,351.0,75.7,REPUBLICAN,Lee,Illinois,0.23517826628435717,0.0032728009963217193
7329,119.0,50.0,34541.0,43.2,48571.0,393.7,76.3,REPUBLICAN,Lee,Iowa,0.21218262354882603,0.003445181089140442
2205,44.0,48.6,6751.0,44.1,23972.0,524.4,103.6,REPUBLICAN,Lee,Kentucky,0.326618278773515,0.00651755295511776
24532,259.0,42.5,84915.0,37.2,47978.0,372.3,118.8,REPUBLICAN,Lee,Mississippi,0.2889006653712536,0.0030501089324618735
14737,129.0,54.8,60125.0,38.2,48873.0,301.3,77.3,REPUBLICAN,Lee,North Carolina,0.2451060291060291,0.0021455301455301453
3995,85.0,45.8,17606.0,41.9,31651.0,549.5,144.2,DEMOCRAT,Lee,South Carolina,0.22691128024537088,0.004827899579688742
3818,56.0,46.2,16952.0,41.5,55000.0,332.0,68.0,REPUBLICAN,Lee,Texas,0.22522416234072676,0.0033034450212364322
5168,73.0,49.2,24134.0,44.4,32718.0,408.8,80.8,REPUBLICAN,Lee,Virginia,0.21413773100190603,0.003024778321040855
3315,44.0,80.9,21639.0,53.7,63831.0,270.9,75.0,DEMOCRAT,Leelanau,Michigan,0.1531956190212117,0.002033365682332825
6987,146.0,60.2,29804.0,33.8,26052.0,545.5,128.4,DEMOCRAT,Leflore,Mississippi,0.23443161991678968,0.0048986713192860016
86489,1155.0,70.7,362613.0,39.2,62178.0,287.0,60.8,DEMOCRAT,Lehigh,Pennsylvania,0.23851599363508755,0.0031852139884670436
1180,25.0,46.0,7798.0,52.3,37921.0,292.5,54.8,REPUBLICAN,Lemhi,Idaho,0.1513208515003847,0.0032059502436522186
24374,294.0,51.5,98474.0,41.7,53972.0,426.3,68.3,REPUBLICAN,Lenawee,Michigan,0.24751711111562444,0.0029855596401080486
14194,182.0,52.8,57227.0,42.2,38387.0,403.8,127.4,REPUBLICAN,Lenoir,North Carolina,0.24802977615461233,0.003180316983242176
78130,540.0,55.5,288102.0,30.7,51201.0,283.9,77.7,DEMOCRAT,Leon,Florida,0.27118867623272314,0.0018743361726055354
3472,78.0,35.1,17098.0,45.0,44818.0,338.4,77.8,REPUBLICAN,Leon,Texas,0.20306468592817872,0.004561937068663002
2938,39.0,50.7,10472.0,41.8,30798.0,586.6,116.2,REPUBLICAN,Leslie,Kentucky,0.28055767761650113,0.003724216959511077
5551,87.0,52.0,22676.0,42.2,29856.0,459.2,81.4,REPUBLICAN,Letcher,Kentucky,0.2447962603633798,0.0038366554947962604
9391,117.0,46.2,39961.0,46.8,37634.0,344.3,97.7,REPUBLICAN,Levy,Florida,0.23500412902580015,0.0029278546582918344
1021,24.0,50.6,3845.0,48.3,41326.0,276.7,63.8,REPUBLICAN,Lewis,Idaho,0.2655396618985696,0.006241872561768531
3907,72.0,37.7,13490.0,42.9,31096.0,458.1,94.5,REPUBLICAN,Lewis,Kentucky,0.28962194217939213,0.005337286879169755
2465,31.0,33.4,10027.0,40.3,47764.0,398.9,83.0,REPUBLICAN,Lewis,Missouri,0.24583624214620525,0.003091652538147003
5818,45.0,51.0,26719.0,42.0,52380.0,355.0,64.9,REPUBLICAN,Lewis,New York,0.21774767019723792,0.0016841947677682548
3045,49.0,34.9,11956.0,43.9,37139.0,408.9,86.3,REPUBLICAN,Lewis,Tennessee,0.2546838407494145,0.004098360655737705
15352,209.0,49.9,76947.0,43.1,50216.0,365.3,74.7,REPUBLICAN,Lewis,Washington,0.19951395116118886,0.0027161552757092545
4536,73.0,64.8,16276.0,42.9,39423.0,443.0,64.5,REPUBLICAN,Lewis,West Virginia,0.27869255345293686,0.004485131481936594
87809,755.0,53.8,286316.0,39.0,59593.0,311.5,74.3,REPUBLICAN,Lexington,South Carolina,0.3066856200841029,0.002636946590480448
2378,25.0,33.8,8365.0,40.3,37363.0,344.0,77.0,REPUBLICAN,Liberty,Florida,0.2842797369994023,0.002988643156007173
11418,140.0,59.4,62108.0,28.1,45959.0,350.4,74.3,DEMOCRAT,Liberty,Georgia,0.18384105107232562,0.0022541379532427385
351,2.0,33.3,2280.0,49.1,47419.0,273.5,47.4,REPUBLICAN,Liberty,Montana,0.15394736842105264,0.0008771929824561404
16387,372.0,40.7,81862.0,35.7,49850.0,513.5,87.8,REPUBLICAN,Liberty,Texas,0.20017834892868486,0.004544232977449855
39578,428.0,53.6,172293.0,39.7,62715.0,336.9,74.1,REPUBLICAN,Licking,Ohio,0.22971333716401712,0.0024841403887563627
22071,236.0,37.9,93052.0,39.5,56460.0,433.0,90.3,REPUBLICAN,Limestone,Alabama,0.23718995830288442,0.0025362163091604694
4753,116.0,36.4,23515.0,40.0,42680.0,397.0,90.6,REPUBLICAN,Limestone,Texas,0.20212630236019563,0.004933021475653838
4702,60.0,34.1,13695.0,38.6,45166.0,499.9,89.8,REPUBLICAN,Lincoln,Arkansas,0.3433369843008397,0.004381161007667032
1861,9.0,35.3,5548.0,37.9,49423.0,259.8,69.0,REPUBLICAN,Lincoln,Colorado,0.335436193222783,0.0016222062004325882
1527,35.0,44.9,7799.0,47.3,41014.0,340.2,69.5,REPUBLICAN,Lincoln,Georgia,0.19579433260674445,0.004487754840364149
854,14.0,40.3,5321.0,35.0,48222.0,319.1,59.6,REPUBLICAN,Lincoln,Idaho,0.16049614734072543,0.002631084382634843
592,8.0,43.0,3097.0,46.4,46196.0,301.5,87.7,REPUBLICAN,Lincoln,Kansas,0.19115272844688408,0.002583144979011947
5495,112.0,39.9,24458.0,40.5,39833.0,377.7,81.5,REPUBLICAN,Lincoln,Kentucky,0.22467086433886663,0.0045792787635947334
11235,124.0,42.0,47356.0,27.8,34154.0,311.5,82.9,REPUBLICAN,Lincoln,Louisiana,0.23724554438719486,0.0026184643973308558
3651,19.0,79.4,34067.0,50.7,55180.0,289.7,80.7,DEMOCRAT,Lincoln,Maine,0.10717116270877976,0.0005577244841048522
1139,5.0,52.4,5707.0,45.8,52301.0,272.7,68.0,REPUBLICAN,Lincoln,Minnesota,0.19957946381636588,0.0008761170492377782
7216,142.0,37.7,34432.0,38.6,40355.0,450.0,126.4,REPUBLICAN,Lincoln,Mississippi,0.2095724907063197,0.0041240706319702605
14490,105.0,38.1,55563.0,37.0,61628.0,346.0,65.2,REPUBLICAN,Lincoln,Missouri,0.26078505480265646,0.0018897467739322931
4245,75.0,34.4,19358.0,52.6,38287.0,274.1,68.1,REPUBLICAN,Lincoln,Montana,0.21928918276681475,0.00387436718669284
7848,87.0,32.2,35433.0,40.3,56794.0,260.6,45.2,REPUBLICAN,Lincoln,Nebraska,0.22148844297688594,0.0024553382440098215
903,5.0,37.6,5174.0,45.2,56414.0,322.1,68.8,REPUBLICAN,Lincoln,Nevada,0.17452647854657904,0.0009663703131039815
4742,56.0,57.5,19482.0,51.0,42267.0,294.9,53.2,REPUBLICAN,Lincoln,New Mexico,0.24340416794990247,0.002874448208602813
22071,122.0,47.3,81441.0,43.2,53318.0,301.0,80.8,REPUBLICAN,Lincoln,North Carolina,0.27100600434670497,0.0014980169693397675
6845,119.0,39.2,34854.0,41.2,49362.0,443.5,81.1,REPUBLICAN,Lincoln,Oklahoma,0.19639065817409768,0.0034142422677454526
5744,64.0,69.6,47881.0,51.3,46061.0,256.3,76.1,DEMOCRAT,Lincoln,Oregon,0.11996407760907249,0.0013366471042793593
15086,89.0,57.2,54914.0,34.6,81422.0,235.9,40.8,REPUBLICAN,Lincoln,South Dakota,0.2747204720107805,0.001620716028699421
8724,137.0,40.6,33711.0,43.1,45736.0,484.4,89.1,REPUBLICAN,Lincoln,Tennessee,0.2587879327222568,0.004063955385482484
1953,27.0,55.1,10435.0,48.4,50744.0,282.0,73.6,REPUBLICAN,Lincoln,Washington,0.18715860086248204,0.0025874460948730237
4674,62.0,49.8,21078.0,43.0,37679.0,386.6,89.3,REPUBLICAN,Lincoln,West Virginia,0.22174779390834046,0.0029414555460669893
6597,128.0,54.2,27848.0,47.2,56086.0,309.5,61.6,REPUBLICAN,Lincoln,Wisconsin,0.23689313415685148,0.004596380350474002
3724,27.0,42.3,19011.0,39.3,64519.0,284.3,58.0,REPUBLICAN,Lincoln,Wyoming,0.19588659197306824,0.0014202303929304087
48004,513.0,65.4,222121.0,37.5,64862.0,283.8,46.7,DEMOCRAT,Linn,Iowa,0.21611644103889321,0.0023095520009364266
2657,24.0,34.4,9635.0,43.9,43699.0,343.0,69.8,REPUBLICAN,Linn,Kansas,0.2757654385054489,0.002490918526206539
2216,59.0,44.9,12186.0,42.1,43642.0,434.1,71.4,REPUBLICAN,Linn,Missouri,0.18184802232069588,0.004841621532906614
22374,222.0,54.3,122870.0,39.7,52097.0,294.8,77.0,REPUBLICAN,Linn,Oregon,0.182094897045658,0.001806787661756328
594,13.0,33.7,3469.0,34.9,57372.0,414.6,71.7,REPUBLICAN,Lipscomb,Texas,0.17123090227731336,0.0037474776592678004
29753,412.0,74.1,183031.0,47.2,78314.0,278.9,53.7,REPUBLICAN,Litchfield,Connecticut,0.16255716244789134,0.0022509848058525606
3013,85.0,38.4,12417.0,42.6,45388.0,452.3,97.7,REPUBLICAN,Little River,Arkansas,0.24265120399452364,0.006845453813320448
2013,40.0,41.8,12123.0,42.2,55766.0,369.9,87.8,REPUBLICAN,Live Oak,Texas,0.16604800791883198,0.0032995133217850366
10139,139.0,50.0,36324.0,42.0,56200.0,361.7,83.9,REPUBLICAN,Livingston,Illinois,0.2791267481554895,0.0038266710714679
2002,51.0,48.1,9263.0,45.7,46076.0,368.1,85.2,REPUBLICAN,Livingston,Kentucky,0.2161286840116593,0.005505775666630681
34934,426.0,38.8,138111.0,36.3,63159.0,401.1,90.2,REPUBLICAN,Livingston,Louisiana,0.2529414746110013,0.003084475530551513
43640,403.0,59.0,188482.0,43.2,80897.0,356.5,66.9,REPUBLICAN,Livingston,Michigan,0.23153404569136576,0.002138135206544922
3433,85.0,42.3,15076.0,40.3,47885.0,326.6,73.8,REPUBLICAN,Livingston,Missouri,0.2277129211992571,0.005638100291854603
10884,102.0,58.6,63907.0,40.8,56071.0,269.3,56.9,REPUBLICAN,Livingston,New York,0.1703099816921464,0.0015960692881843929
3573,88.0,50.3,20640.0,57.6,52178.0,275.3,66.7,REPUBLICAN,Llano,Texas,0.17311046511627906,0.004263565891472868
4690,59.0,45.9,21757.0,41.5,39748.0,444.4,91.9,REPUBLICAN,Logan,Arkansas,0.21556280737233993,0.0027117709243002254
6293,102.0,37.1,21689.0,38.4,48922.0,280.8,68.2,REPUBLICAN,Logan,Colorado,0.29014707916455346,0.0047028447600165986
8899,96.0,53.5,29207.0,40.4,57899.0,320.4,67.8,REPUBLICAN,Logan,Illinois,0.3046872325127538,0.0032868832814051427
799,12.0,46.2,2810.0,40.0,51597.0,279.1,57.7,REPUBLICAN,Logan,Kansas,0.28434163701067616,0.004270462633451958
7331,103.0,49.7,26849.0,40.8,43842.0,372.4,75.1,REPUBLICAN,Logan,Kentucky,0.27304555104473166,0.0038362695072442178
132,0.0,21.7,886.0,38.9,51607.0,273.1,45.4,REPUBLICAN,Logan,Nebraska,0.1489841986455982,0.0
411,11.0,36.8,1927.0,52.6,58144.0,252.7,63.5,REPUBLICAN,Logan,North Dakota,0.21328489880643486,0.005708354955889984
9714,149.0,41.9,45307.0,40.8,55150.0,384.4,85.8,REPUBLICAN,Logan,Ohio,0.21440395523870484,0.003288675039177169
9593,140.0,34.3,46044.0,37.8,62035.0,371.0,78.7,REPUBLICAN,Logan,Oklahoma,0.20834419251151073,0.0030405698896707497
8299,160.0,63.5,33801.0,43.3,38123.0,480.2,96.6,REPUBLICAN,Logan,West Virginia,0.24552528031715037,0.004733587763675631
2529,29.0,20.6,18156.0,32.7,55439.0,343.6,69.7,REPUBLICAN,Long,Georgia,0.1392927957699934,0.0015972681207314387
18491,199.0,46.5,72206.0,36.1,57509.0,333.5,93.9,REPUBLICAN,Lonoke,Arkansas,0.2560867517934798,0.0027560036562058556
64687,850.0,62.0,306713.0,41.8,56965.0,303.4,76.2,REPUBLICAN,Lorain,Ohio,0.21090400472102586,0.002771320420066968
2237,12.0,82.8,18356.0,42.5,115248.0,226.1,48.2,DEMOCRAT,Los Alamos,New Mexico,0.12186750926127697,0.0006537371976465461
2611089,28816.0,70.0,10098052.0,36.2,64251.0,286.7,65.9,DEMOCRAT,Los Angeles,California,0.25857353477680645,0.0028536196882329385
12411,156.0,62.5,51610.0,47.5,56078.0,285.1,63.6,REPUBLICAN,Loudon,Tennessee,0.24047665181166442,0.003022670025188917
61667,318.0,71.1,385143.0,36.0,136268.0,199.4,49.9,DEMOCRAT,Loudoun,Virginia,0.16011455485365175,0.0008256673495299149
2329,58.0,51.7,11223.0,41.2,53943.0,301.5,62.8,REPUBLICAN,Louisa,Iowa,0.20752027087231578,0.00516795865633075
5784,55.0,41.0,35380.0,44.7,59343.0,331.5,61.6,REPUBLICAN,Louisa,Virginia,0.16348219332956473,0.0015545505935556812
85,0.0,29.4,585.0,56.9,53125.0,363.1,65.8,REPUBLICAN,Loup,Nebraska,0.1452991452991453,0.0
2707,31.0,41.2,9933.0,40.1,52007.0,378.7,76.5,REPUBLICAN,Love,Oklahoma,0.27252592368871437,0.0031209100976542837
103,0.0,0.0,102.0,55.4,81875.0,406.0,73.2,REPUBLICAN,Loving,Texas,1.0098039215686274,0.0
2375,68.0,48.7,10236.0,41.6,30833.0,426.7,112.5,DEMOCRAT,Lowndes,Alabama,0.23202422821414614,0.006643220007815553
29284,334.0,38.8,114582.0,30.2,41390.0,385.8,86.3,REPUBLICAN,Lowndes,Georgia,0.2555724284791678,0.0029149430102459375
15693,208.0,49.7,59437.0,37.1,45355.0,422.7,102.2,REPUBLICAN,Lowndes,Mississippi,0.26402745764422836,0.0034995036761613137
93525,1190.0,47.3,301454.0,30.7,50473.0,402.0,81.9,REPUBLICAN,Lubbock,Texas,0.3102463394083343,0.003947534283837667
1620,29.0,44.5,8597.0,44.6,50206.0,376.0,77.3,REPUBLICAN,Lucas,Iowa,0.18843782714900548,0.0033732697452599743
95192,1207.0,56.6,432379.0,37.9,46924.0,423.5,91.6,DEMOCRAT,Lucas,Ohio,0.22015870335978388,0.0027915324287257244
2179,8.0,43.7,6364.0,44.7,42255.0,320.0,69.4,REPUBLICAN,Luce,Michigan,0.34239472030169704,0.001257071024512885
6720,113.0,33.7,31951.0,37.2,47488.0,314.7,77.6,REPUBLICAN,Lumpkin,Georgia,0.21032205564771056,0.003536665519076085
6025,110.0,71.0,24264.0,37.8,27377.0,394.6,69.2,REPUBLICAN,Luna,New Mexico,0.2483102538740521,0.004533465215957797
1988,24.0,48.2,12278.0,45.5,41868.0,403.9,100.9,REPUBLICAN,Lunenburg,Virginia,0.1619156214367161,0.0019547157517510994
69556,1192.0,62.3,317884.0,43.0,51646.0,390.6,62.6,REPUBLICAN,Luzerne,Pennsylvania,0.21880937700544853,0.003749795522895144
26654,478.0,50.9,114859.0,41.4,52407.0,303.9,63.5,REPUBLICAN,Lycoming,Pennsylvania,0.23205843686607058,0.004161624252344179
1161,12.0,62.3,3869.0,36.0,53263.0,291.1,78.3,REPUBLICAN,Lyman,South Dakota,0.30007753941586973,0.0031015766347893513
1307,32.0,38.0,5808.0,38.2,43524.0,388.0,80.1,REPUBLICAN,Lynn,Texas,0.225034435261708,0.005509641873278237
2644,46.0,40.3,11769.0,38.1,64352.0,273.2,60.3,REPUBLICAN,Lyon,Iowa,0.22465799983006202,0.003908573370719687
9285,109.0,55.8,33299.0,33.4,44191.0,357.6,66.1,REPUBLICAN,Lyon,Kansas,0.27883720231838793,0.0032733715727199016
2500,31.0,57.5,8186.0,48.9,50097.0,350.5,91.4,REPUBLICAN,Lyon,Kentucky,0.305399462496946,0.0037869533349621305
6625,70.0,55.5,25839.0,35.5,55525.0,250.1,60.2,REPUBLICAN,Lyon,Minnesota,0.2563953713379001,0.002709083168853284
9601,151.0,40.7,53155.0,44.1,55493.0,339.6,80.2,REPUBLICAN,Lyon,Nevada,0.1806227071771235,0.0028407487536450003
2224,26.0,74.0,10817.0,52.0,46507.0,325.7,71.3,REPUBLICAN,Mackinac,Michigan,0.20560229268743643,0.0024036239253027642
214423,3557.0,55.4,868704.0,40.8,60466.0,375.8,71.2,REPUBLICAN,Macomb,Michigan,0.24683091133458576,0.004094605297086234
3466,69.0,46.3,19054.0,38.0,32074.0,549.9,100.0,DEMOCRAT,Macon,Alabama,0.18190406213918336,0.003621286868898919
2025,47.0,42.1,13480.0,40.2,31999.0,426.3,108.4,DEMOCRAT,Macon,Georgia,0.1502225519287834,0.003486646884272997
28776,323.0,52.1,106512.0,41.3,50444.0,318.6,77.1,REPUBLICAN,Macon,Illinois,0.2701667417755746,0.0030325221571278352
3362,40.0,39.3,15254.0,43.3,40007.0,384.0,78.7,REPUBLICAN,Macon,Missouri,0.22040120624098597,0.002622263012980202
6700,89.0,57.4,34410.0,49.8,43597.0,270.7,74.2,REPUBLICAN,Macon,North Carolina,0.1947108398721302,0.0025864574251671024
7234,124.0,30.9,23487.0,39.4,36246.0,423.9,103.1,REPUBLICAN,Macon,Tennessee,0.30800017030697835,0.005279516328181548
11975,157.0,53.9,45719.0,43.6,53778.0,375.7,81.2,REPUBLICAN,Macoupin,Illinois,0.2619261138695072,0.003434020866598132
37110,336.0,51.8,155013.0,33.9,52884.0,285.5,70.6,REPUBLICAN,Madera,California,0.2393992761897389,0.0021675601401172804
77389,795.0,60.2,357560.0,38.5,63417.0,393.1,90.3,REPUBLICAN,Madison,Alabama,0.21643640228213445,0.002223403065219823
3617,47.0,42.2,16076.0,42.6,43891.0,581.2,37.1,REPUBLICAN,Madison,Arkansas,0.22499377954715102,0.00292361283901468
5315,69.0,45.1,18474.0,42.9,35509.0,375.3,85.0,REPUBLICAN,Madison,Florida,0.28770163472989063,0.003734978889249756
6660,85.0,42.4,28900.0,41.2,51701.0,361.7,90.6,REPUBLICAN,Madison,Georgia,0.23044982698961938,0.0029411764705882353
11803,43.0,52.8,38705.0,23.4,36031.0,433.3,72.8,REPUBLICAN,Madison,Idaho,0.30494768117814236,0.001110967575248676
66606,788.0,60.7,265670.0,40.1,57890.0,393.8,96.9,REPUBLICAN,Madison,Illinois,0.2507095268566266,0.002966085745473708
31136,591.0,51.2,129505.0,40.3,47436.0,330.0,84.1,REPUBLICAN,Madison,Indiana,0.24042314968534034,0.004563530365622949
2953,30.0,53.0,15890.0,40.1,64512.0,292.8,63.5,REPUBLICAN,Madison,Iowa,0.1858401510383889,0.0018879798615481435
24335,223.0,46.2,89700.0,34.0,48687.0,368.6,89.9,REPUBLICAN,Madison,Kentucky,0.2712931995540691,0.0024860646599777036
3156,56.0,43.6,11472.0,35.1,27810.0,682.5,84.6,DEMOCRAT,Madison,Louisiana,0.27510460251046026,0.0048814504881450485
21942,290.0,62.2,103498.0,37.0,71690.0,404.0,125.5,REPUBLICAN,Madison,Mississippi,0.21200409669752074,0.0028019865118166535
3316,46.0,38.5,12205.0,42.1,41322.0,437.0,77.9,REPUBLICAN,Madison,Missouri,0.271691929537075,0.003768947152806227
